1934 13162
17 1282 -4.418840607796598
17 1305 -4.418840607796598
17 1338 -4.418840607796598
17 736 -4.418840607796598
17 406 -4.418840607796598
17 1264 -4.418840607796598
17 28 -4.418840607796598
17 677 -4.418840607796598
17 1487 -4.418840607796598
17 367 -4.418840607796598
17 1389 -4.418840607796598
17 1514 -4.418840607796598
17 1544 -4.418840607796598
17 166 -4.418840607796598
17 9 -4.418840607796598
17 87 -4.418840607796598
17 1767 -3.725693427236652
17 186 -4.418840607796598
17 1770 -4.418840607796598
17 184 -4.418840607796598
17 1300 -4.418840607796598
17 1763 -4.418840607796598
17 1889 -4.418840607796598
17 515 -4.418840607796598
18 19 0.000000000000000
19 20 -5.843544417031360
19 47 -5.150397236471415
19 65 -5.843544417031360
19 67 -3.445649144232989
19 85 -5.843544417031360
19 113 -5.843544417031360
19 126 -5.843544417031360
19 135 -5.843544417031360
19 31 -5.150397236471415
19 138 -5.150397236471415
19 41 -4.744932128363250
19 143 -4.234106504597260
19 213 -5.843544417031360
19 230 -5.150397236471415
19 240 -5.150397236471415
19 258 -5.843544417031360
19 267 -5.150397236471415
19 281 -5.843544417031360
19 283 -4.457250055911469
19 286 -5.843544417031360
19 297 -5.843544417031360
19 302 -5.843544417031360
19 312 -5.843544417031360
19 336 -5.843544417031360
19 117 -4.457250055911469
19 360 -5.843544417031360
19 369 -5.843544417031360
19 376 -5.150397236471415
19 378 -5.150397236471415
19 398 -4.234106504597260
19 403 -5.843544417031360
19 409 -5.150397236471415
19 146 -5.150397236471415
19 417 -5.843544417031360
19 419 -5.843544417031360
19 426 -5.843544417031360
19 436 -4.744932128363250
19 194 -5.843544417031360
19 448 -5.843544417031360
19 461 -5.150397236471415
19 454 -5.843544417031360
19 464 -5.843544417031360
19 272 -5.843544417031360
19 470 -5.843544417031360
19 471 -5.843544417031360
19 472 -5.150397236471415
19 481 -5.843544417031360
19 494 -5.150397236471415
19 495 -5.150397236471415
19 519 -5.843544417031360
19 529 -4.744932128363250
19 544 -5.150397236471415
19 548 -5.843544417031360
19 562 -5.150397236471415
19 565 -5.843544417031360
19 572 -5.150397236471415
19 577 -5.843544417031360
19 411 -5.843544417031360
19 584 -5.843544417031360
19 588 -5.843544417031360
19 433 -5.843544417031360
19 622 -5.843544417031360
19 626 -5.843544417031360
19 635 -5.843544417031360
19 652 -5.843544417031360
19 681 -5.843544417031360
19 523 -4.234106504597260
19 692 -5.150397236471415
19 686 -5.843544417031360
19 698 -3.897634267976047
19 709 -5.843544417031360
19 711 -5.843544417031360
19 719 -5.843544417031360
19 724 -5.843544417031360
19 727 -5.843544417031360
19 177 -5.150397236471415
19 181 -5.843544417031360
19 221 -4.457250055911469
19 261 -5.843544417031360
19 752 -5.843544417031360
19 757 -5.843544417031360
19 768 -5.843544417031360
19 779 -5.843544417031360
19 505 -5.150397236471415
19 792 -5.843544417031360
19 83 -4.234106504597260
19 414 -5.150397236471415
19 759 -5.150397236471415
19 820 -5.843544417031360
19 823 -5.843544417031360
19 844 -5.843544417031360
19 851 -4.744932128363250
19 252 -5.843544417031360
19 854 -5.150397236471415
19 858 -5.843544417031360
19 878 -5.843544417031360
19 887 -5.843544417031360
19 926 -5.843544417031360
19 929 -5.843544417031360
19 933 -5.843544417031360
19 954 -5.843544417031360
19 968 -5.843544417031360
19 192 -4.234106504597260
19 993 -4.744932128363250
19 1019 -4.744932128363250
19 127 -5.843544417031360
19 124 -5.843544417031360
19 273 -5.843544417031360
19 1052 -5.843544417031360
19 233 -5.150397236471415
19 1064 -5.843544417031360
19 1077 -5.843544417031360
19 1082 -5.843544417031360
19 354 -5.843544417031360
19 583 -5.150397236471415
19 1115 -5.843544417031360
19 1120 -5.843544417031360
19 1124 -5.843544417031360
19 1131 -5.843544417031360
19 1149 -5.843544417031360
19 909 -5.843544417031360
19 1165 -5.843544417031360
19 1166 -5.843544417031360
19 1172 -5.843544417031360
19 1190 -5.843544417031360
19 937 -5.843544417031360
19 48 -5.150397236471415
19 1198 -5.150397236471415
19 1205 -5.843544417031360
19 241 -5.843544417031360
19 1283 -5.843544417031360
19 1299 -5.843544417031360
19 167 -5.843544417031360
19 1306 -5.843544417031360
19 660 -5.150397236471415
19 1123 -4.234106504597260
19 1311 -5.843544417031360
19 717 -5.843544417031360
19 545 -5.843544417031360
19 1349 -5.843544417031360
19 1359 -4.744932128363250
19 1100 -5.843544417031360
19 1362 -5.843544417031360
19 604 -5.843544417031360
19 339 -5.843544417031360
19 1391 -5.150397236471415
19 1400 -5.843544417031360
19 1407 -5.843544417031360
19 1411 -5.843544417031360
19 845 -5.843544417031360
19 1445 -5.150397236471415
19 1443 -5.843544417031360
19 749 -5.150397236471415
19 1017 -4.744932128363250
19 697 -5.150397236471415
19 1354 -5.843544417031360
19 700 -5.150397236471415
19 1519 -5.843544417031360
19 1523 -5.843544417031360
19 332 -5.150397236471415
19 1529 -5.843544417031360
19 1491 -5.843544417031360
19 1535 -5.843544417031360
19 1547 -5.843544417031360
19 1551 -5.843544417031360
19 1553 -5.843544417031360
19 1157 -5.843544417031360
19 1575 -5.150397236471415
19 722 -5.843544417031360
19 808 -5.843544417031360
19 1582 -5.843544417031360
19 319 -5.843544417031360
19 603 -5.843544417031360
19 1618 -5.843544417031360
19 1624 -5.843544417031360
19 1273 -5.843544417031360
19 1637 -5.843544417031360
19 699 -5.843544417031360
19 1142 -5.843544417031360
19 1639 -5.843544417031360
19 1640 -5.843544417031360
19 1646 -5.843544417031360
19 1648 -5.843544417031360
19 1649 -5.843544417031360
19 1653 -5.843544417031360
19 1626 -5.843544417031360
19 1660 -5.150397236471415
19 492 -5.843544417031360
19 1685 -5.150397236471415
19 401 -5.150397236471415
19 1308 -5.843544417031360
19 1707 -5.843544417031360
19 1732 -5.843544417031360
19 1734 -5.843544417031360
19 1735 -5.843544417031360
19 1062 -5.843544417031360
19 1468 -5.843544417031360
19 888 -5.843544417031360
19 23 -5.843544417031360
19 716 -5.843544417031360
19 1564 -5.843544417031360
19 1760 -5.843544417031360
19 1055 -5.843544417031360
19 1765 -5.843544417031360
19 1771 -5.843544417031360
19 1773 -5.843544417031360
19 1577 -5.843544417031360
19 1790 -5.843544417031360
19 1795 -5.843544417031360
19 1796 -5.843544417031360
19 903 -5.843544417031360
19 608 -5.150397236471415
19 1534 -5.843544417031360
19 1806 -5.843544417031360
19 1807 -5.843544417031360
19 1826 -5.843544417031360
19 1833 -5.843544417031360
19 1836 -5.843544417031360
19 430 -5.843544417031360
19 344 -5.843544417031360
19 100 -5.843544417031360
19 1846 -5.843544417031360
19 1051 -5.843544417031360
19 728 -5.843544417031360
19 1860 -5.843544417031360
19 1210 -5.843544417031360
19 1072 -5.843544417031360
19 1878 -5.843544417031360
19 1474 -5.843544417031360
19 1892 -5.843544417031360
19 392 -5.843544417031360
19 1314 -5.843544417031360
19 140 -5.843544417031360
19 1903 -5.843544417031360
19 1915 -5.843544417031360
19 1921 -5.843544417031360
19 1928 -5.843544417031360
19 1323 -5.843544417031360
19 1930 -5.843544417031360
19 1931 -5.843544417031360
19 1615 -5.843544417031360
20 21 -1.098612288668110
20 15 -1.098612288668110
20 9 -1.098612288668110
21 22 -2.852631429913318
21 32 -5.743003187809482
21 30 -3.663561646129646
21 128 -5.743003187809482
21 131 -5.743003187809482
21 139 -5.743003187809482
21 148 -5.743003187809482
21 91 -5.743003187809482
21 164 -5.743003187809482
21 40 -3.951243718581427
21 225 -5.049856007249537
21 92 -4.356708826689592
21 233 -4.644390899141372
21 42 -4.644390899141372
21 260 -5.743003187809482
21 268 -5.743003187809482
21 162 -4.644390899141372
21 119 -3.258096538021482
21 1 -3.345107915011112
21 337 -5.743003187809482
21 19 -2.309015983324336
21 37 -3.545778610473263
21 427 -5.743003187809482
21 96 -3.178053830347946
21 449 -5.743003187809482
21 462 -5.743003187809482
21 468 -5.049856007249537
21 549 -5.743003187809482
21 5 -3.345107915011112
21 63 -4.356708826689592
21 566 -5.743003187809482
21 579 -5.049856007249537
21 581 -5.743003187809482
21 475 -5.743003187809482
21 236 -2.216642663193321
21 642 -5.743003187809482
21 12 -4.644390899141372
21 664 -5.743003187809482
21 686 -5.743003187809482
21 188 -4.356708826689592
21 720 -5.743003187809482
21 749 -4.133565275375382
21 84 -4.644390899141372
21 688 -5.049856007249537
21 198 -5.743003187809482
21 51 -5.743003187809482
21 793 -5.743003187809482
21 9 -5.743003187809482
21 821 -5.743003187809482
21 607 -5.743003187809482
21 886 -5.743003187809482
21 888 -5.743003187809482
21 892 -5.743003187809482
21 739 -5.743003187809482
21 949 -5.743003187809482
21 666 -5.743003187809482
21 964 -5.743003187809482
21 35 -4.356708826689592
21 368 -4.644390899141372
21 681 -5.743003187809482
21 1025 -5.743003187809482
21 333 -5.743003187809482
21 1065 -5.743003187809482
21 937 -5.743003187809482
21 270 -5.049856007249537
21 78 -3.951243718581427
21 1015 -5.743003187809482
21 193 -5.743003187809482
21 762 -5.743003187809482
21 1187 -5.743003187809482
21 1204 -5.743003187809482
21 1197 -5.743003187809482
21 1207 -5.743003187809482
21 576 -4.644390899141372
21 1256 -5.743003187809482
21 1274 -5.049856007249537
21 101 -4.644390899141372
21 1279 -5.743003187809482
21 1318 -5.743003187809482
21 1314 -5.743003187809482
21 414 -5.049856007249537
21 946 -5.049856007249537
21 554 -5.743003187809482
21 1550 -5.743003187809482
21 562 -5.743003187809482
21 1576 -5.743003187809482
21 115 -5.049856007249537
21 250 -5.743003187809482
21 15 -5.743003187809482
21 1129 -5.049856007249537
21 1623 -5.743003187809482
21 1651 -5.743003187809482
21 1664 -5.743003187809482
21 999 -5.743003187809482
21 344 -5.743003187809482
21 1692 -5.743003187809482
21 1694 -5.743003187809482
21 997 -5.743003187809482
21 1697 -5.743003187809482
21 20 -5.743003187809482
21 1705 -5.049856007249537
21 409 -5.743003187809482
21 155 -5.743003187809482
21 894 -5.743003187809482
21 1797 -5.743003187809482
21 123 -5.743003187809482
21 869 -5.743003187809482
21 1842 -5.743003187809482
21 1845 -5.743003187809482
21 1847 -5.743003187809482
21 861 -5.743003187809482
21 717 -5.743003187809482
21 873 -5.743003187809482
21 1879 -5.743003187809482
21 1897 -5.743003187809482
21 229 -5.049856007249537
21 1457 -5.743003187809482
21 1909 -5.743003187809482
21 60 -5.743003187809482
21 1933 -5.743003187809482
22 23 -4.624972813284271
22 41 -3.526360524616162
22 69 -4.624972813284271
22 156 -3.931825632724326
22 157 -4.624972813284271
22 167 -4.624972813284271
22 170 -3.526360524616162
22 129 -4.624972813284271
22 373 -3.931825632724326
22 391 -3.931825632724326
22 420 -4.624972813284271
22 422 -4.624972813284271
22 176 -4.624972813284271
22 628 -3.015534900850171
22 181 -2.833213344056216
22 629 -4.624972813284271
22 309 -3.526360524616162
22 640 -4.624972813284271
22 641 -4.624972813284271
22 113 -4.624972813284271
22 344 -4.624972813284271
22 578 -3.015534900850171
22 672 -4.624972813284271
22 697 -4.624972813284271
22 698 -3.526360524616162
22 828 -4.624972813284271
22 835 -4.624972813284271
22 896 -4.624972813284271
22 898 -4.624972813284271
22 584 -4.624972813284271
22 15 -4.624972813284271
22 97 -4.624972813284271
22 936 -4.624972813284271
22 946 -4.624972813284271
22 237 -4.624972813284271
22 272 -4.624972813284271
22 814 -4.624972813284271
22 1068 -4.624972813284271
22 259 -4.624972813284271
22 1284 -4.624972813284271
22 681 -4.624972813284271
22 1314 -4.624972813284271
22 1317 -4.624972813284271
22 1328 -4.624972813284271
22 1329 -4.624972813284271
22 1330 -4.624972813284271
22 1255 -4.624972813284271
22 1231 -4.624972813284271
22 294 -3.931825632724326
22 1398 -4.624972813284271
22 1062 -3.931825632724326
22 1121 -4.624972813284271
22 1423 -4.624972813284271
22 310 -3.931825632724326
22 1464 -4.624972813284271
22 126 -4.624972813284271
22 834 -4.624972813284271
22 1556 -4.624972813284271
22 762 -4.624972813284271
22 1615 -4.624972813284271
22 454 -4.624972813284271
22 1629 -4.624972813284271
22 957 -4.624972813284271
22 47 -4.624972813284271
22 752 -4.624972813284271
22 230 -3.526360524616162
22 1774 -4.624972813284271
22 1780 -4.624972813284271
22 1784 -4.624972813284271
22 1820 -4.624972813284271
22 140 -4.624972813284271
22 1857 -4.624972813284271
22 1890 -4.624972813284271
23 9 -1.609437912434100
23 6 -0.510825623765991
23 21 -1.609437912434100
24 1 -3.901972669574644
24 42 -3.901972669574644
24 37 -3.901972669574644
24 19 -2.803360380906535
24 5 -2.515678308454754
24 54 -4.595119850134590
24 99 -4.595119850134590
24 52 -4.595119850134590
24 141 -4.595119850134590
24 15 -2.649209701079277
24 118 -4.595119850134590
24 121 -3.901972669574644
24 45 -2.197224577336220
24 98 -3.208825489014699
24 6 -3.496507561466480
24 186 -4.595119850134590
24 88 -4.595119850134590
24 128 -4.595119850134590
24 942 -4.595119850134590
24 475 -4.595119850134590
24 1003 -4.595119850134590
24 384 -4.595119850134590
24 158 -4.595119850134590
24 986 -4.595119850134590
24 109 -4.595119850134590
24 505 -4.595119850134590
24 57 -3.901972669574644
24 96 -3.496507561466480
24 681 -4.595119850134590
24 22 -3.496507561466480
24 238 -3.496507561466480
24 193 -4.595119850134590
24 581 -4.595119850134590
24 29 -3.901972669574644
24 71 -3.901972669574644
24 133 -4.595119850134590
24 539 -4.595119850134590
24 17 -3.901972669574644
24 731 -4.595119850134590
24 74 -4.595119850134590
24 63 -4.595119850134590
24 80 -4.595119850134590
24 172 -4.595119850134590
24 226 -4.595119850134590
24 173 -4.595119850134590
24 1380 -4.595119850134590
24 103 -4.595119850134590
24 334 -4.595119850134590
24 1720 -4.595119850134590
24 611 -4.595119850134590
24 62 -4.595119850134590
24 136 -4.595119850134590
25 26 0.000000000000000
26 27 -5.568344503761097
26 6 -4.469732215092987
26 55 -4.875197323201151
26 110 -4.875197323201151
26 98 -5.568344503761097
26 151 -5.568344503761097
26 165 -5.568344503761097
26 45 -3.265759410767051
26 181 -4.469732215092987
26 44 -4.182050142641207
26 216 -5.568344503761097
26 96 -5.568344503761097
26 15 -3.265759410767051
26 289 -5.568344503761097
26 37 -4.875197323201151
26 325 -5.568344503761097
26 74 -5.568344503761097
26 348 -5.568344503761097
26 324 -5.568344503761097
26 94 -4.875197323201151
26 424 -5.568344503761097
26 238 -3.170449230962726
26 121 -4.469732215092987
26 444 -5.568344503761097
26 247 -5.568344503761097
26 103 -5.568344503761097
26 158 -4.875197323201151
26 19 -3.622434354705784
26 63 -5.568344503761097
26 304 -5.568344503761097
26 523 -5.568344503761097
26 236 -3.622434354705784
26 12 -4.469732215092987
26 580 -5.568344503761097
26 604 -5.568344503761097
26 387 -4.469732215092987
26 5 -4.875197323201151
26 645 -5.568344503761097
26 647 -5.568344503761097
26 653 -5.568344503761097
26 657 -5.568344503761097
26 22 -4.875197323201151
26 373 -5.568344503761097
26 229 -3.776585034533042
26 317 -5.568344503761097
26 797 -5.568344503761097
26 353 -4.875197323201151
26 54 -5.568344503761097
26 57 -4.469732215092987
26 172 -5.568344503761097
26 904 -5.568344503761097
26 908 -5.568344503761097
26 742 -5.568344503761097
26 930 -5.568344503761097
26 840 -5.568344503761097
26 62 -3.622434354705784
26 581 -4.182050142641207
26 93 -5.568344503761097
26 945 -4.875197323201151
26 1010 -5.568344503761097
26 522 -4.875197323201151
26 776 -5.568344503761097
26 138 -5.568344503761097
26 1045 -5.568344503761097
26 846 -4.875197323201151
26 1055 -5.568344503761097
26 17 -4.182050142641207
26 850 -5.568344503761097
26 330 -5.568344503761097
26 174 -4.469732215092987
26 360 -5.568344503761097
26 1102 -5.568344503761097
26 1104 -4.875197323201151
26 3 -5.568344503761097
26 1182 -5.568344503761097
26 1217 -5.568344503761097
26 1225 -5.568344503761097
26 1227 -5.568344503761097
26 1231 -5.568344503761097
26 1234 -5.568344503761097
26 60 -5.568344503761097
26 21 -5.568344503761097
26 101 -4.469732215092987
26 1285 -5.568344503761097
26 478 -5.568344503761097
26 291 -3.958906591326997
26 1310 -5.568344503761097
26 1 -4.875197323201151
26 1336 -5.568344503761097
26 118 -5.568344503761097
26 1367 -5.568344503761097
26 222 -5.568344503761097
26 614 -5.568344503761097
26 133 -5.568344503761097
26 273 -5.568344503761097
26 52 -5.568344503761097
26 1406 -5.568344503761097
26 950 -5.568344503761097
26 1432 -5.568344503761097
26 539 -5.568344503761097
26 974 -5.568344503761097
26 92 -4.875197323201151
26 1465 -5.568344503761097
26 1215 -5.568344503761097
26 1480 -5.568344503761097
26 1004 -5.568344503761097
26 1500 -5.568344503761097
26 42 -4.875197323201151
26 1504 -5.568344503761097
26 1483 -5.568344503761097
26 1401 -5.568344503761097
26 136 -5.568344503761097
26 634 -5.568344503761097
26 1542 -5.568344503761097
26 1555 -5.568344503761097
26 1558 -5.568344503761097
26 1560 -5.568344503761097
26 1564 -5.568344503761097
26 340 -5.568344503761097
26 1577 -5.568344503761097
26 34 -5.568344503761097
26 1524 -5.568344503761097
26 1587 -5.568344503761097
26 485 -5.568344503761097
26 30 -5.568344503761097
26 46 -5.568344503761097
26 1616 -5.568344503761097
26 1484 -5.568344503761097
26 425 -5.568344503761097
26 1655 -5.568344503761097
26 1459 -5.568344503761097
26 29 -4.469732215092987
26 1389 -5.568344503761097
26 1675 -5.568344503761097
26 1435 -5.568344503761097
26 1363 -5.568344503761097
26 1048 -5.568344503761097
26 7 -5.568344503761097
26 1490 -5.568344503761097
26 1515 -5.568344503761097
26 1730 -5.568344503761097
26 406 -5.568344503761097
26 1748 -5.568344503761097
26 1153 -5.568344503761097
26 40 -5.568344503761097
26 1766 -5.568344503761097
26 849 -5.568344503761097
26 125 -5.568344503761097
26 1800 -5.568344503761097
26 493 -5.568344503761097
26 1818 -5.568344503761097
26 535 -5.568344503761097
26 1838 -5.568344503761097
26 556 -5.568344503761097
26 1449 -5.568344503761097
26 146 -5.568344503761097
26 869 -5.568344503761097
26 542 -5.568344503761097
26 137 -5.568344503761097
26 584 -5.568344503761097
26 1872 -5.568344503761097
26 1785 -5.568344503761097
26 1385 -5.568344503761097
26 1552 -5.568344503761097
26 1922 -5.568344503761097
27 28 0.000000000000000
28 15 -2.251291798606495
28 33 -1.845826690498331
28 57 -2.251291798606495
28 7 -1.152679509938386
28 741 -2.944438979166441
28 803 -2.944438979166441
28 1439 -2.944438979166441
28 52 -2.944438979166441
28 62 -2.944438979166441
28 89 -2.944438979166441
29 30 -2.404367787303988
29 9 -5.043425116919247
29 19 -1.642227735257091
29 119 -3.944812828251137
29 187 -5.043425116919247
29 278 -5.043425116919247
29 84 -3.944812828251137
29 176 -5.043425116919247
29 22 -3.251665647691191
29 72 -5.043425116919247
29 162 -4.350277936359301
29 101 -4.350277936359301
29 96 -4.350277936359301
29 477 -4.350277936359301
29 63 -3.944812828251137
29 522 -5.043425116919247
29 609 -5.043425116919247
29 634 -5.043425116919247
29 236 -2.270836394679465
29 607 -5.043425116919247
29 60 -3.433987204485146
29 800 -3.433987204485146
29 1 -3.433987204485146
29 821 -5.043425116919247
29 959 -5.043425116919247
29 1062 -3.944812828251137
29 1070 -5.043425116919247
29 37 -5.043425116919247
29 1107 -5.043425116919247
29 1129 -5.043425116919247
29 224 -4.350277936359301
29 1186 -5.043425116919247
29 1210 -5.043425116919247
29 467 -5.043425116919247
29 1216 -5.043425116919247
29 1249 -5.043425116919247
29 576 -5.043425116919247
29 861 -5.043425116919247
29 1281 -4.350277936359301
29 371 -5.043425116919247
29 12 -4.350277936359301
29 663 -4.350277936359301
29 1348 -5.043425116919247
29 1057 -4.350277936359301
29 1365 -5.043425116919247
29 1381 -5.043425116919247
29 869 -5.043425116919247
29 545 -5.043425116919247
29 1425 -5.043425116919247
29 1481 -5.043425116919247
29 1483 -5.043425116919247
29 124 -5.043425116919247
29 104 -5.043425116919247
29 828 -5.043425116919247
29 15 -5.043425116919247
29 583 -5.043425116919247
29 435 -5.043425116919247
29 1751 -5.043425116919247
29 478 -5.043425116919247
29 694 -5.043425116919247
29 1830 -5.043425116919247
29 1798 -5.043425116919247
29 1078 -5.043425116919247
29 513 -5.043425116919247
30 31 -3.548179572010801
30 116 -4.241326752570746
30 146 -3.835861644462582
30 220 -4.934473933130691
30 319 -3.835861644462582
30 273 -4.241326752570746
30 354 -4.934473933130691
30 415 -4.934473933130691
30 245 -4.934473933130691
30 447 -4.241326752570746
30 485 -3.548179572010801
30 541 -3.548179572010801
30 569 -4.934473933130691
30 574 -4.241326752570746
30 583 -4.241326752570746
30 620 -4.934473933130691
30 143 -4.241326752570746
30 66 -4.241326752570746
30 669 -3.835861644462582
30 698 -3.325036020696591
30 770 -4.241326752570746
30 804 -4.934473933130691
30 813 -4.934473933130691
30 827 -4.934473933130691
30 453 -4.934473933130691
30 83 -4.934473933130691
30 892 -4.934473933130691
30 908 -4.934473933130691
30 943 -4.934473933130691
30 980 -4.934473933130691
30 477 -4.934473933130691
30 1009 -4.934473933130691
30 382 -4.934473933130691
30 1036 -4.934473933130691
30 1051 -4.934473933130691
30 414 -4.241326752570746
30 662 -4.934473933130691
30 1185 -4.934473933130691
30 446 -4.934473933130691
30 1211 -4.934473933130691
30 1236 -4.934473933130691
30 656 -4.934473933130691
30 147 -4.241326752570746
30 1151 -4.934473933130691
30 261 -4.934473933130691
30 398 -4.934473933130691
30 1292 -4.934473933130691
30 942 -4.934473933130691
30 1308 -4.934473933130691
30 660 -4.934473933130691
30 505 -4.934473933130691
30 339 -4.934473933130691
30 934 -4.934473933130691
30 1096 -4.934473933130691
30 919 -4.934473933130691
30 1378 -4.241326752570746
30 310 -4.934473933130691
30 422 -4.241326752570746
30 928 -4.934473933130691
30 1418 -4.934473933130691
30 1428 -4.934473933130691
30 1444 -4.934473933130691
30 684 -3.835861644462582
30 1492 -4.934473933130691
30 1507 -4.934473933130691
30 1516 -4.934473933130691
30 1534 -4.934473933130691
30 67 -4.934473933130691
30 1579 -4.934473933130691
30 1583 -4.934473933130691
30 1592 -4.934473933130691
30 436 -4.934473933130691
30 1600 -3.835861644462582
30 1588 -4.934473933130691
30 1609 -4.241326752570746
30 870 -4.934473933130691
30 1379 -4.934473933130691
30 1670 -4.934473933130691
30 351 -4.934473933130691
30 1687 -4.934473933130691
30 1695 -4.934473933130691
30 1704 -4.934473933130691
30 1721 -4.934473933130691
30 1193 -4.934473933130691
30 185 -4.934473933130691
30 768 -4.934473933130691
30 1120 -4.934473933130691
30 308 -4.934473933130691
30 1815 -4.934473933130691
30 1823 -4.934473933130691
30 1824 -4.934473933130691
30 1828 -4.934473933130691
30 1213 -4.934473933130691
30 903 -4.934473933130691
30 90 -4.934473933130691
30 1297 -4.934473933130691
30 1882 -4.934473933130691
30 683 -4.934473933130691
30 771 -4.934473933130691
30 1033 -4.934473933130691
30 411 -4.934473933130691
30 1923 -4.934473933130691
30 1929 -4.934473933130691
31 21 -1.945910149055313
31 15 -1.252762968495368
31 137 -1.945910149055313
31 271 -1.945910149055313
31 109 -1.945910149055313
31 273 -1.945910149055313
32 15 0.000000000000000
33 34 -3.931825632724326
33 43 -4.624972813284271
33 15 -4.624972813284271
33 57 -3.238678452164380
33 19 -3.931825632724326
33 42 -2.833213344056216
33 91 -2.833213344056216
33 58 -2.227077540485900
33 60 -3.931825632724326
33 338 -4.624972813284271
33 359 -3.238678452164380
33 377 -4.624972813284271
33 381 -4.624972813284271
33 178 -4.624972813284271
33 145 -4.624972813284271
33 404 -4.624972813284271
33 406 -4.624972813284271
33 250 -3.526360524616162
33 432 -4.624972813284271
33 35 -3.931825632724326
33 330 -3.931825632724326
33 224 -4.624972813284271
33 478 -4.624972813284271
33 675 -4.624972813284271
33 713 -4.624972813284271
33 684 -4.624972813284271
33 6 -4.624972813284271
33 23 -4.624972813284271
33 819 -4.624972813284271
33 890 -4.624972813284271
33 910 -4.624972813284271
33 947 -4.624972813284271
33 876 -4.624972813284271
33 1006 -4.624972813284271
33 76 -4.624972813284271
33 958 -4.624972813284271
33 1100 -4.624972813284271
33 139 -3.931825632724326
33 1144 -4.624972813284271
33 735 -4.624972813284271
33 775 -4.624972813284271
33 1163 -4.624972813284271
33 1253 -3.931825632724326
33 1320 -4.624972813284271
33 1403 -4.624972813284271
33 101 -4.624972813284271
33 690 -4.624972813284271
33 273 -4.624972813284271
33 1350 -4.624972813284271
33 1552 -4.624972813284271
33 536 -4.624972813284271
33 153 -4.624972813284271
33 5 -4.624972813284271
33 1663 -4.624972813284271
33 402 -3.931825632724326
33 493 -4.624972813284271
33 30 -4.624972813284271
33 1493 -4.624972813284271
33 1681 -4.624972813284271
33 223 -4.624972813284271
33 1003 -4.624972813284271
33 990 -4.624972813284271
33 104 -4.624972813284271
33 1715 -4.624972813284271
33 1811 -4.624972813284271
33 1176 -4.624972813284271
34 35 -2.833213344056216
34 91 -2.833213344056216
34 449 -2.833213344056216
34 22 -2.833213344056216
34 30 -2.140066163496271
34 775 -2.833213344056216
34 257 -2.833213344056216
34 162 -2.833213344056216
34 236 -2.140066163496271
34 1476 -2.833213344056216
34 314 -2.833213344056216
34 19 -2.833213344056216
34 42 -2.140066163496271
34 9 -2.833213344056216
35 36 -4.454347296253507
35 29 -2.662587827025453
35 6 -2.257122718917288
35 56 -2.508437147198194
35 9 -2.056452023455137
35 127 -4.454347296253507
35 19 -3.355735007585398
35 191 -3.761200115693562
35 136 -3.761200115693562
35 702 -4.454347296253507
35 21 -3.761200115693562
35 962 -4.454347296253507
35 13 -2.844909383819407
35 15 -1.969440646465507
35 101 -4.454347296253507
35 24 -4.454347296253507
35 12 -3.761200115693562
35 1176 -4.454347296253507
35 1157 -4.454347296253507
35 522 -4.454347296253507
35 60 -4.454347296253507
35 145 -4.454347296253507
35 158 -4.454347296253507
35 96 -4.454347296253507
35 62 -4.454347296253507
35 172 -4.454347296253507
35 37 -4.454347296253507
35 22 -4.454347296253507
35 1562 -4.454347296253507
35 224 -4.454347296253507
35 84 -4.454347296253507
35 30 -4.454347296253507
35 118 -4.454347296253507
35 1822 -4.454347296253507
35 430 -4.454347296253507
35 61 -4.454347296253507
36 37 -1.098612288668110
36 112 -1.098612288668110
36 15 -1.098612288668110
37 17 -2.442347035369204
37 33 -4.234106504597260
37 94 -2.847812143477369
37 71 -3.540959324037314
37 19 -4.234106504597260
37 238 -2.624668592163159
37 87 -3.540959324037314
37 764 -4.234106504597260
37 622 -4.234106504597260
37 121 -2.624668592163159
37 52 -3.135494215929150
37 913 -4.234106504597260
37 330 -4.234106504597260
37 28 -4.234106504597260
37 150 -4.234106504597260
37 1072 -4.234106504597260
37 184 -3.540959324037314
37 45 -2.847812143477369
37 188 -4.234106504597260
37 125 -3.540959324037314
37 74 -3.540959324037314
37 42 -3.135494215929150
37 60 -4.234106504597260
37 186 -3.540959324037314
37 141 -4.234106504597260
37 952 -4.234106504597260
37 46 -4.234106504597260
37 92 -3.540959324037314
37 1590 -4.234106504597260
37 1591 -4.234106504597260
37 1506 -4.234106504597260
37 1611 -4.234106504597260
37 236 -4.234106504597260
37 34 -3.540959324037314
37 1684 -4.234106504597260
37 1300 -4.234106504597260
37 388 -4.234106504597260
37 93 -4.234106504597260
38 6 0.000000000000000
39 26 -1.945910149055313
39 136 -1.945910149055313
39 191 -1.945910149055313
39 388 -1.945910149055313
39 15 -1.945910149055313
39 29 -1.945910149055313
39 9 -1.945910149055313
40 22 -2.285777974677664
40 9 -2.131627294850406
40 15 -3.384390263345774
40 273 -4.077537443905720
40 19 -1.774952350911674
40 13 -4.077537443905720
40 226 -4.077537443905720
40 964 -4.077537443905720
40 96 -2.468099531471619
40 1 -4.077537443905720
40 236 -2.285777974677664
40 101 -2.691243082785829
40 6 -2.978925155237610
40 882 -4.077537443905720
40 125 -4.077537443905720
40 109 -4.077537443905720
40 53 -4.077537443905720
40 1665 -4.077537443905720
40 401 -4.077537443905720
